ProductID,Name,Month,BottleSize,Category,Gender,Season,SoldInSeason,DiscountPercent,CostPerBottle,SellingPrice,QuantitySold
23,Moon Sparkle,August,50ml,Gourmand,Her,Summer,1,23.06,203.72,450,48
4,Zara Gold,November,5ml,Woody,Him,All Seasons,1,29.12,27.62,50,108
23,Moon Sparkle,October,100ml,Gourmand,Her,Summer,0,3.23,246.99,600,46
15,Coconut Vanille,October,100ml,Musk,Unisex,Summer,0,23.36,279.39,600,34
16,Very Sexy,February,50ml,Fruity,Her,All Seasons,1,13.67,247.26,450,75
3,Stronger With You Intensely,February,15ml,Fresh,Him,Winter,1,1.91,82.55,130,176
15,Coconut Vanille,October,10ml,Musk,Unisex,Summer,0,27.26,51.94,100,98
18,Marshmallow,November,50ml,Fruity,Unisex,Winter,1,1.25,274.89,450,88
14,Khamra,August,3ml,Musk,Unisex,Winter,0,20.89,19.18,30,140
3,Stronger With You Intensely,November,100ml,Fresh,Him,Winter,1,22.74,381.7,600,79
13,Black Opium,April,50ml,Oriental,Him,Winter,0,15.03,193.44,450,19
23,Moon Sparkle,May,3ml,Gourmand,Her,Summer,1,3.26,12.39,30,184
18,Marshmallow,March,5ml,Fruity,Unisex,Winter,1,17.52,27.62,50,205
4,Zara Gold,October,100ml,Woody,Him,All Seasons,1,1.31,243.39,600,59
24,Ultra Male,September,30ml,Oriental,Him,Winter,0,11.13,156.61,300,42
24,Ultra Male,March,10ml,Oriental,Him,Winter,1,1.12,57.95,100,135
5,One Million,December,50ml,Woody,Him,All Seasons,1,11.11,202.92,450,73
20,Musk Roman,January,30ml,Musk,Unisex,All Seasons,1,14.47,167.83,300,114
10,Invictus,October,100ml,Oriental,Him,Summer,0,13.1,323.8,600,27
15,Coconut Vanille,March,10ml,Musk,Unisex,Summer,0,27.26,42.45,100,93
11,Lacoste White,October,30ml,Woody,Him,Summer,0,1.75,148.0,300,37
19,Good Girl,June,30ml,Oriental,Her,All Seasons,1,5.12,167.6,300,99
24,Ultra Male,March,3ml,Oriental,Him,Winter,1,27.48,12.14,30,224
20,Musk Roman,January,30ml,Musk,Unisex,All Seasons,1,14.47,138.49,300,103
23,Moon Sparkle,August,50ml,Gourmand,Her,Summer,1,23.06,290.92,450,99
23,Moon Sparkle,February,3ml,Gourmand,Her,Summer,0,3.26,14.07,30,78
3,Stronger With You Intensely,June,50ml,Fresh,Him,Winter,0,18.95,259.0,450,33
7,Imperial Valley,December,15ml,Oriental,Him,Summer,0,24.14,73.23,130,42
18,Marshmallow,November,10ml,Fruity,Unisex,Winter,1,19.5,64.94,100,156
15,Coconut Vanille,June,5ml,Musk,Unisex,Summer,1,28.86,24.2,50,221
2,Stronger With You,September,50ml,Fresh,Him,All Seasons,1,19.32,262.94,450,127
3,Stronger With You Intensely,October,3ml,Fresh,Him,Winter,0,13.3,16.4,30,90
13,Black Opium,August,100ml,Oriental,Him,Winter,0,4.57,389.89,600,15
15,Coconut Vanille,March,30ml,Musk,Unisex,Summer,0,7.98,166.87,300,26
5,One Million,October,5ml,Woody,Him,All Seasons,1,20.49,20.82,50,180
5,One Million,February,30ml,Woody,Him,All Seasons,1,9.77,126.79,300,83
4,Zara Gold,July,50ml,Woody,Him,All Seasons,1,14.0,240.56,450,82
14,Khamra,October,5ml,Musk,Unisex,Winter,0,13.38,28.86,50,106
1,Le Male Elixir,July,100ml,Oriental,Him,Winter,0,22.83,327.85,600,49
14,Khamra,May,3ml,Musk,Unisex,Winter,0,20.89,15.84,30,86
12,Spicebomb,May,3ml,Woody,Him,Winter,0,19.86,18.16,30,103
12,Spicebomb,June,100ml,Woody,Him,Winter,0,5.01,365.32,600,42
17,Yara Candy,September,50ml,Fruity,Her,Summer,1,21.58,217.26,450,70
13,Black Opium,December,15ml,Oriental,Him,Winter,1,13.86,63.73,130,109
18,Marshmallow,October,10ml,Fruity,Unisex,Winter,0,19.5,48.3,100,49
19,Good Girl,April,30ml,Oriental,Her,All Seasons,1,5.12,190.21,300,70
23,Moon Sparkle,February,30ml,Gourmand,Her,Summer,0,21.81,179.68,300,54
20,Musk Roman,June,3ml,Musk,Unisex,All Seasons,1,10.41,17.7,30,246
13,Black Opium,November,15ml,Oriental,Him,Winter,1,13.86,71.41,130,147
12,Spicebomb,August,30ml,Woody,Him,Winter,0,12.19,134.52,300,57
6,Oud,April,30ml,Musk,Unisex,Winter,0,20.09,133.92,300,66
15,Coconut Vanille,February,50ml,Musk,Unisex,Summer,0,29.08,283.88,450,42
4,Zara Gold,April,100ml,Woody,Him,All Seasons,1,1.31,315.81,600,66
23,Moon Sparkle,September,3ml,Gourmand,Her,Summer,1,3.26,19.0,30,181
21,Musk Pink,September,15ml,Fruity,Her,Summer,1,17.15,54.36,130,58
3,Stronger With You Intensely,June,15ml,Fresh,Him,Winter,0,1.91,66.18,130,46
19,Good Girl,May,5ml,Oriental,Her,All Seasons,1,4.34,31.99,50,117
3,Stronger With You Intensely,March,3ml,Fresh,Him,Winter,1,13.3,19.16,30,236
18,Marshmallow,December,100ml,Fruity,Unisex,Winter,1,14.82,263.94,600,66
3,Stronger With You Intensely,June,5ml,Fresh,Him,Winter,0,6.82,22.23,50,62
12,Spicebomb,October,15ml,Woody,Him,Winter,0,19.93,59.77,130,53
16,Very Sexy,June,30ml,Fruity,Her,All Seasons,1,27.08,164.18,300,115
18,Marshmallow,July,15ml,Fruity,Unisex,Winter,0,2.53,59.16,130,42
11,Lacoste White,August,30ml,Woody,Him,Summer,1,1.75,191.48,300,73
23,Moon Sparkle,May,3ml,Gourmand,Her,Summer,1,3.26,14.97,30,226
19,Good Girl,December,15ml,Oriental,Her,All Seasons,1,17.63,59.94,130,79
5,One Million,June,50ml,Woody,Him,All Seasons,1,11.11,191.38,450,69
17,Yara Candy,October,15ml,Fruity,Her,Summer,0,25.7,83.82,130,75
18,Marshmallow,November,100ml,Fruity,Unisex,Winter,1,14.82,297.1,600,97
9,Black XS L'exces,May,15ml,Oriental,Him,Summer,1,3.44,65.61,130,117
18,Marshmallow,March,10ml,Fruity,Unisex,Winter,1,19.5,60.91,100,158
22,Elixir,December,15ml,Fresh,Him,Summer,0,24.79,53.39,130,60
20,Musk Roman,October,10ml,Musk,Unisex,All Seasons,1,0.68,40.5,100,158
19,Good Girl,October,10ml,Oriental,Her,All Seasons,1,3.1,46.4,100,61
16,Very Sexy,December,15ml,Fruity,Her,All Seasons,1,2.89,64.58,130,105
7,Imperial Valley,January,5ml,Oriental,Him,Summer,0,9.37,32.02,50,77
20,Musk Roman,December,3ml,Musk,Unisex,All Seasons,1,10.41,12.59,30,199
9,Black XS L'exces,February,5ml,Oriental,Him,Summer,0,17.06,22.25,50,87
13,Black Opium,February,3ml,Oriental,Him,Winter,1,0.68,13.52,30,218
8,Silver Scent,March,100ml,Oriental,Him,All Seasons,1,23.42,376.18,600,72
8,Silver Scent,February,100ml,Oriental,Him,All Seasons,1,23.42,320.74,600,51
4,Zara Gold,February,5ml,Woody,Him,All Seasons,1,29.12,23.73,50,173
24,Ultra Male,February,100ml,Oriental,Him,Winter,1,24.25,261.79,600,36
4,Zara Gold,June,10ml,Woody,Him,All Seasons,1,26.79,51.69,100,128
3,Stronger With You Intensely,May,10ml,Fresh,Him,Winter,0,16.64,40.41,100,85
23,Moon Sparkle,May,15ml,Gourmand,Her,Summer,1,19.78,59.17,130,125
14,Khamra,March,100ml,Musk,Unisex,Winter,1,2.63,374.01,600,79
11,Lacoste White,December,50ml,Woody,Him,Summer,0,8.44,288.0,450,44
18,Marshmallow,April,30ml,Fruity,Unisex,Winter,0,12.47,159.05,300,44
10,Invictus,June,50ml,Oriental,Him,Summer,1,0.92,289.26,450,56
4,Zara Gold,February,100ml,Woody,Him,All Seasons,1,1.31,304.2,600,44
18,Marshmallow,March,50ml,Fruity,Unisex,Winter,1,1.25,272.94,450,39
5,One Million,March,15ml,Woody,Him,All Seasons,1,29.03,81.24,130,118
14,Khamra,December,10ml,Musk,Unisex,Winter,1,11.43,49.75,100,96
23,Moon Sparkle,March,15ml,Gourmand,Her,Summer,0,19.78,60.93,130,54
23,Moon Sparkle,July,5ml,Gourmand,Her,Summer,1,20.17,21.76,50,131
9,Black XS L'exces,July,30ml,Oriental,Him,Summer,1,20.05,169.49,300,38
19,Good Girl,January,50ml,Oriental,Her,All Seasons,1,27.75,262.17,450,121
15,Coconut Vanille,May,3ml,Musk,Unisex,Summer,1,3.54,12.72,30,178
12,Spicebomb,January,100ml,Woody,Him,Winter,1,5.01,313.37,600,76
4,Zara Gold,March,30ml,Woody,Him,All Seasons,1,5.84,151.21,300,97
10,Invictus,September,100ml,Oriental,Him,Summer,1,13.1,371.31,600,46
16,Very Sexy,July,30ml,Fruity,Her,All Seasons,1,27.08,171.95,300,75
24,Ultra Male,June,100ml,Oriental,Him,Winter,0,24.25,285.02,600,31
1,Le Male Elixir,March,50ml,Oriental,Him,Winter,1,29.27,276.52,450,75
18,Marshmallow,August,10ml,Fruity,Unisex,Winter,0,19.5,64.12,100,52
21,Musk Pink,November,15ml,Fruity,Her,Summer,0,17.15,53.33,130,54
23,Moon Sparkle,November,5ml,Gourmand,Her,Summer,0,20.17,23.31,50,68
11,Lacoste White,March,50ml,Woody,Him,Summer,0,8.44,182.18,450,32
3,Stronger With You Intensely,September,30ml,Fresh,Him,Winter,0,24.83,187.08,300,54
7,Imperial Valley,March,30ml,Oriental,Him,Summer,0,11.62,151.32,300,38
21,Musk Pink,November,30ml,Fruity,Her,Summer,0,14.2,175.02,300,54
22,Elixir,June,30ml,Fresh,Him,Summer,1,26.88,123.35,300,163
16,Very Sexy,September,5ml,Fruity,Her,All Seasons,1,13.48,26.09,50,226
3,Stronger With You Intensely,July,30ml,Fresh,Him,Winter,0,24.83,137.21,300,27
3,Stronger With You Intensely,September,30ml,Fresh,Him,Winter,0,24.83,192.91,300,66
12,Spicebomb,December,30ml,Woody,Him,Winter,1,12.19,137.98,300,84
15,Coconut Vanille,February,100ml,Musk,Unisex,Summer,0,23.36,268.83,600,35
1,Le Male Elixir,November,10ml,Oriental,Him,Winter,1,25.76,54.08,100,123
17,Yara Candy,June,5ml,Fruity,Her,Summer,1,17.38,20.01,50,199
14,Khamra,February,100ml,Musk,Unisex,Winter,1,2.63,345.42,600,109
1,Le Male Elixir,June,10ml,Oriental,Him,Winter,0,25.76,57.76,100,23
3,Stronger With You Intensely,January,5ml,Fresh,Him,Winter,1,6.82,25.72,50,211
11,Lacoste White,July,10ml,Woody,Him,Summer,1,25.6,54.04,100,207
18,Marshmallow,June,50ml,Fruity,Unisex,Winter,0,1.25,221.88,450,54
20,Musk Roman,May,5ml,Musk,Unisex,All Seasons,1,17.73,21.24,50,147
11,Lacoste White,June,3ml,Woody,Him,Summer,1,6.44,16.86,30,140
8,Silver Scent,August,50ml,Oriental,Him,All Seasons,1,21.15,223.96,450,87
24,Ultra Male,October,15ml,Oriental,Him,Winter,0,16.65,66.92,130,55
12,Spicebomb,May,30ml,Woody,Him,Winter,0,12.19,157.58,300,37
8,Silver Scent,January,5ml,Oriental,Him,All Seasons,1,6.0,30.76,50,77
11,Lacoste White,July,5ml,Woody,Him,Summer,1,12.26,31.0,50,252
1,Le Male Elixir,December,15ml,Oriental,Him,Winter,1,20.92,67.08,130,173
8,Silver Scent,May,100ml,Oriental,Him,All Seasons,1,23.42,293.15,600,51
13,Black Opium,February,50ml,Oriental,Him,Winter,1,15.03,281.93,450,62
23,Moon Sparkle,November,10ml,Gourmand,Her,Summer,0,8.44,47.73,100,54
18,Marshmallow,June,5ml,Fruity,Unisex,Winter,0,17.52,30.47,50,139
19,Good Girl,May,15ml,Oriental,Her,All Seasons,1,17.63,79.42,130,142
14,Khamra,April,3ml,Musk,Unisex,Winter,0,20.89,15.39,30,139
3,Stronger With You Intensely,September,30ml,Fresh,Him,Winter,0,24.83,151.08,300,56
10,Invictus,February,15ml,Oriental,Him,Summer,0,16.78,64.8,130,51
24,Ultra Male,August,100ml,Oriental,Him,Winter,0,24.25,324.43,600,25
2,Stronger With You,May,100ml,Fresh,Him,All Seasons,1,24.68,252.64,600,46
22,Elixir,May,5ml,Fresh,Him,Summer,1,13.17,21.63,50,147
17,Yara Candy,March,3ml,Fruity,Her,Summer,0,9.18,12.61,30,55
7,Imperial Valley,October,30ml,Oriental,Him,Summer,0,11.62,191.12,300,17
19,Good Girl,June,3ml,Oriental,Her,All Seasons,1,9.9,17.78,30,248
21,Musk Pink,December,30ml,Fruity,Her,Summer,0,14.2,158.6,300,31
2,Stronger With You,October,100ml,Fresh,Him,All Seasons,1,24.68,364.86,600,105
3,Stronger With You Intensely,October,100ml,Fresh,Him,Winter,0,22.74,241.16,600,35
16,Very Sexy,June,50ml,Fruity,Her,All Seasons,1,13.67,245.24,450,81
24,Ultra Male,December,50ml,Oriental,Him,Winter,1,24.89,231.83,450,41
1,Le Male Elixir,August,5ml,Oriental,Him,Winter,0,13.17,29.68,50,65
16,Very Sexy,June,100ml,Fruity,Her,All Seasons,1,6.07,355.72,600,75
4,Zara Gold,May,50ml,Woody,Him,All Seasons,1,14.0,272.67,450,68
16,Very Sexy,November,3ml,Fruity,Her,All Seasons,1,21.51,18.09,30,262
15,Coconut Vanille,April,30ml,Musk,Unisex,Summer,0,7.98,169.95,300,35
3,Stronger With You Intensely,November,10ml,Fresh,Him,Winter,1,16.64,62.94,100,109
17,Yara Candy,March,5ml,Fruity,Her,Summer,0,17.38,29.09,50,70
22,Elixir,October,10ml,Fresh,Him,Summer,0,0.65,60.02,100,32
21,Musk Pink,April,100ml,Fruity,Her,Summer,0,9.95,381.66,600,27
1,Le Male Elixir,November,15ml,Oriental,Him,Winter,1,20.92,65.54,130,82
6,Oud,November,5ml,Musk,Unisex,Winter,1,3.9,24.35,50,168
6,Oud,September,50ml,Musk,Unisex,Winter,0,13.11,222.22,450,42
11,Lacoste White,December,5ml,Woody,Him,Summer,0,12.26,32.08,50,78
4,Zara Gold,July,15ml,Woody,Him,All Seasons,1,23.35,60.57,130,209
21,Musk Pink,November,3ml,Fruity,Her,Summer,0,14.6,17.62,30,123
19,Good Girl,July,3ml,Oriental,Her,All Seasons,1,9.9,16.27,30,70
20,Musk Roman,January,100ml,Musk,Unisex,All Seasons,1,2.48,245.71,600,65
5,One Million,June,30ml,Woody,Him,All Seasons,1,9.77,131.08,300,15
1,Le Male Elixir,January,30ml,Oriental,Him,Winter,1,2.83,186.8,300,117
22,Elixir,August,3ml,Fresh,Him,Summer,1,15.62,16.41,30,226
7,Imperial Valley,February,30ml,Oriental,Him,Summer,0,11.62,141.8,300,40
16,Very Sexy,April,3ml,Fruity,Her,All Seasons,1,21.51,18.47,30,184
22,Elixir,November,5ml,Fresh,Him,Summer,0,13.17,31.11,50,49
1,Le Male Elixir,September,50ml,Oriental,Him,Winter,0,29.27,264.0,450,40
1,Le Male Elixir,May,15ml,Oriental,Him,Winter,0,20.92,81.63,130,59
1,Le Male Elixir,July,50ml,Oriental,Him,Winter,0,29.27,236.2,450,33
4,Zara Gold,July,10ml,Woody,Him,All Seasons,1,26.79,54.18,100,150
2,Stronger With You,May,10ml,Fresh,Him,All Seasons,1,13.51,41.43,100,141
20,Musk Roman,September,50ml,Musk,Unisex,All Seasons,1,23.48,185.15,450,101
15,Coconut Vanille,February,15ml,Musk,Unisex,Summer,0,20.99,58.81,130,49
24,Ultra Male,June,100ml,Oriental,Him,Winter,0,24.25,322.39,600,51
20,Musk Roman,April,15ml,Musk,Unisex,All Seasons,1,28.76,52.31,130,105
24,Ultra Male,September,5ml,Oriental,Him,Winter,0,6.91,29.61,50,70
6,Oud,August,3ml,Musk,Unisex,Winter,0,5.68,16.01,30,101
7,Imperial Valley,October,5ml,Oriental,Him,Summer,0,9.37,29.93,50,83
21,Musk Pink,May,15ml,Fruity,Her,Summer,1,17.15,82.49,130,110
6,Oud,March,30ml,Musk,Unisex,Winter,1,20.09,140.76,300,131
2,Stronger With You,January,3ml,Fresh,Him,All Seasons,1,23.58,13.46,30,274
17,Yara Candy,November,5ml,Fruity,Her,Summer,0,17.38,27.38,50,62
20,Musk Roman,April,50ml,Musk,Unisex,All Seasons,1,23.48,189.41,450,83
24,Ultra Male,October,10ml,Oriental,Him,Winter,0,1.12,53.04,100,46
23,Moon Sparkle,May,50ml,Gourmand,Her,Summer,1,23.06,180.43,450,54
3,Stronger With You Intensely,April,10ml,Fresh,Him,Winter,0,16.64,53.15,100,65
19,Good Girl,March,5ml,Oriental,Her,All Seasons,1,4.34,25.5,50,189
21,Musk Pink,October,30ml,Fruity,Her,Summer,0,14.2,138.28,300,39
17,Yara Candy,April,5ml,Fruity,Her,Summer,0,17.38,28.44,50,147
20,Musk Roman,April,30ml,Musk,Unisex,All Seasons,1,14.47,188.57,300,163
21,Musk Pink,September,5ml,Fruity,Her,Summer,1,14.72,32.15,50,241
11,Lacoste White,July,50ml,Woody,Him,Summer,1,8.44,274.25,450,85
1,Le Male Elixir,September,100ml,Oriental,Him,Winter,0,22.83,340.46,600,42
11,Lacoste White,February,100ml,Woody,Him,Summer,0,8.81,347.0,600,32
5,One Million,December,50ml,Woody,Him,All Seasons,1,11.11,239.16,450,93
3,Stronger With You Intensely,March,3ml,Fresh,Him,Winter,1,13.3,19.07,30,174
3,Stronger With You Intensely,February,50ml,Fresh,Him,Winter,1,18.95,247.43,450,60
17,Yara Candy,February,30ml,Fruity,Her,Summer,0,22.76,169.11,300,38
13,Black Opium,April,15ml,Oriental,Him,Winter,0,13.86,78.37,130,78
13,Black Opium,June,50ml,Oriental,Him,Winter,0,15.03,249.66,450,50
18,Marshmallow,January,50ml,Fruity,Unisex,Winter,1,1.25,219.68,450,97
14,Khamra,August,100ml,Musk,Unisex,Winter,0,2.63,385.3,600,7
16,Very Sexy,August,30ml,Fruity,Her,All Seasons,1,27.08,161.42,300,113
3,Stronger With You Intensely,October,30ml,Fresh,Him,Winter,0,24.83,191.41,300,75
21,Musk Pink,January,10ml,Fruity,Her,Summer,0,28.13,63.75,100,103
11,Lacoste White,February,30ml,Woody,Him,Summer,0,1.75,120.64,300,23
4,Zara Gold,March,15ml,Woody,Him,All Seasons,1,23.35,59.27,130,121
20,Musk Roman,June,30ml,Musk,Unisex,All Seasons,1,14.47,150.3,300,121
18,Marshmallow,August,10ml,Fruity,Unisex,Winter,0,19.5,47.3,100,59
2,Stronger With You,March,5ml,Fresh,Him,All Seasons,1,3.84,20.22,50,224
5,One Million,May,10ml,Woody,Him,All Seasons,1,22.34,41.4,100,254
1,Le Male Elixir,July,10ml,Oriental,Him,Winter,0,25.76,44.07,100,52
7,Imperial Valley,July,5ml,Oriental,Him,Summer,1,9.37,31.16,50,95
3,Stronger With You Intensely,July,3ml,Fresh,Him,Winter,0,13.3,14.34,30,94
18,Marshmallow,August,10ml,Fruity,Unisex,Winter,0,19.5,43.04,100,97
13,Black Opium,October,15ml,Oriental,Him,Winter,0,13.86,77.26,130,61
24,Ultra Male,November,30ml,Oriental,Him,Winter,1,11.13,157.78,300,69
18,Marshmallow,December,30ml,Fruity,Unisex,Winter,1,12.47,191.71,300,77
15,Coconut Vanille,May,5ml,Musk,Unisex,Summer,1,28.86,27.47,50,287
13,Black Opium,April,5ml,Oriental,Him,Winter,0,2.7,30.68,50,60
2,Stronger With You,April,3ml,Fresh,Him,All Seasons,1,23.58,16.81,30,264
2,Stronger With You,May,30ml,Fresh,Him,All Seasons,1,27.8,187.2,300,104
15,Coconut Vanille,July,30ml,Musk,Unisex,Summer,1,7.98,168.79,300,178
1,Le Male Elixir,August,15ml,Oriental,Him,Winter,0,20.92,62.42,130,72
2,Stronger With You,January,15ml,Fresh,Him,All Seasons,1,11.12,72.94,130,61
6,Oud,December,30ml,Musk,Unisex,Winter,1,20.09,184.93,300,87
22,Elixir,January,10ml,Fresh,Him,Summer,0,0.65,49.9,100,52
12,Spicebomb,May,50ml,Woody,Him,Winter,0,24.42,213.87,450,41
18,Marshmallow,June,100ml,Fruity,Unisex,Winter,0,14.82,362.28,600,46
10,Invictus,May,5ml,Oriental,Him,Summer,1,19.04,27.62,50,152
5,One Million,March,15ml,Woody,Him,All Seasons,1,29.03,77.33,130,139
9,Black XS L'exces,July,10ml,Oriental,Him,Summer,1,4.19,42.49,100,107
3,Stronger With You Intensely,January,10ml,Fresh,Him,Winter,1,16.64,62.64,100,129
19,Good Girl,September,10ml,Oriental,Her,All Seasons,1,3.1,50.43,100,63
5,One Million,September,5ml,Woody,Him,All Seasons,1,20.49,31.84,50,137
10,Invictus,October,10ml,Oriental,Him,Summer,0,16.61,51.37,100,72
24,Ultra Male,October,10ml,Oriental,Him,Winter,0,1.12,62.37,100,88
15,Coconut Vanille,November,50ml,Musk,Unisex,Summer,0,29.08,271.63,450,54
12,Spicebomb,February,5ml,Woody,Him,Winter,1,16.71,20.64,50,232
14,Khamra,November,3ml,Musk,Unisex,Winter,1,20.89,12.47,30,70
19,Good Girl,July,100ml,Oriental,Her,All Seasons,1,17.43,311.25,600,50
7,Imperial Valley,February,100ml,Oriental,Him,Summer,0,20.47,265.39,600,40
16,Very Sexy,December,100ml,Fruity,Her,All Seasons,1,6.07,273.15,600,74
21,Musk Pink,October,5ml,Fruity,Her,Summer,0,14.72,22.38,50,136
14,Khamra,April,10ml,Musk,Unisex,Winter,0,11.43,41.03,100,73
11,Lacoste White,November,10ml,Woody,Him,Summer,0,25.6,55.29,100,89
4,Zara Gold,September,5ml,Woody,Him,All Seasons,1,29.12,21.98,50,220
6,Oud,June,100ml,Musk,Unisex,Winter,0,24.98,328.15,600,36
23,Moon Sparkle,February,3ml,Gourmand,Her,Summer,0,3.26,14.58,30,130
13,Black Opium,September,30ml,Oriental,Him,Winter,0,4.84,181.75,300,37
8,Silver Scent,December,50ml,Oriental,Him,All Seasons,1,21.15,210.69,450,55
11,Lacoste White,March,3ml,Woody,Him,Summer,0,6.44,13.28,30,101
14,Khamra,January,100ml,Musk,Unisex,Winter,1,2.63,323.91,600,60
13,Black Opium,March,5ml,Oriental,Him,Winter,1,2.7,20.21,50,118
17,Yara Candy,April,10ml,Fruity,Her,Summer,0,5.3,60.35,100,84
7,Imperial Valley,May,15ml,Oriental,Him,Summer,1,24.14,57.71,130,156
16,Very Sexy,December,100ml,Fruity,Her,All Seasons,1,6.07,246.49,600,107
11,Lacoste White,December,100ml,Woody,Him,Summer,0,8.81,333.47,600,14
23,Moon Sparkle,September,5ml,Gourmand,Her,Summer,1,20.17,22.71,50,113
4,Zara Gold,March,10ml,Woody,Him,All Seasons,1,26.79,40.6,100,160
4,Zara Gold,March,30ml,Woody,Him,All Seasons,1,5.84,182.71,300,114
12,Spicebomb,January,10ml,Woody,Him,Winter,1,23.52,60.63,100,109
13,Black Opium,October,3ml,Oriental,Him,Winter,0,0.68,17.54,30,71
17,Yara Candy,March,50ml,Fruity,Her,Summer,0,21.58,279.87,450,52
10,Invictus,November,15ml,Oriental,Him,Summer,0,16.78,69.76,130,57
22,Elixir,August,3ml,Fresh,Him,Summer,1,15.62,17.99,30,94
12,Spicebomb,June,30ml,Woody,Him,Winter,0,12.19,167.36,300,63
4,Zara Gold,December,100ml,Woody,Him,All Seasons,1,1.31,334.54,600,103
3,Stronger With You Intensely,February,30ml,Fresh,Him,Winter,1,24.83,143.7,300,151
24,Ultra Male,June,15ml,Oriental,Him,Winter,0,16.65,63.52,130,62
4,Zara Gold,April,50ml,Woody,Him,All Seasons,1,14.0,266.94,450,95
23,Moon Sparkle,March,5ml,Gourmand,Her,Summer,0,20.17,31.22,50,67
7,Imperial Valley,December,3ml,Oriental,Him,Summer,0,21.01,14.23,30,47
3,Stronger With You Intensely,August,15ml,Fresh,Him,Winter,0,1.91,63.44,130,40
8,Silver Scent,February,5ml,Oriental,Him,All Seasons,1,6.0,22.56,50,109
15,Coconut Vanille,February,15ml,Musk,Unisex,Summer,0,20.99,84.17,130,81
11,Lacoste White,April,30ml,Woody,Him,Summer,0,1.75,143.34,300,44
19,Good Girl,November,50ml,Oriental,Her,All Seasons,1,27.75,204.79,450,88
15,Coconut Vanille,February,30ml,Musk,Unisex,Summer,0,7.98,193.72,300,34
10,Invictus,September,30ml,Oriental,Him,Summer,1,9.12,147.48,300,96
16,Very Sexy,February,100ml,Fruity,Her,All Seasons,1,6.07,353.2,600,57
24,Ultra Male,May,100ml,Oriental,Him,Winter,0,24.25,328.55,600,39
10,Invictus,July,50ml,Oriental,Him,Summer,1,0.92,204.63,450,61
4,Zara Gold,February,100ml,Woody,Him,All Seasons,1,1.31,293.24,600,50
10,Invictus,May,15ml,Oriental,Him,Summer,1,16.78,68.38,130,111
21,Musk Pink,April,50ml,Fruity,Her,Summer,0,8.01,221.17,450,21
6,Oud,January,15ml,Musk,Unisex,Winter,1,6.81,82.08,130,127
23,Moon Sparkle,January,30ml,Gourmand,Her,Summer,0,21.81,155.33,300,56
15,Coconut Vanille,February,30ml,Musk,Unisex,Summer,0,7.98,142.05,300,53
15,Coconut Vanille,September,3ml,Musk,Unisex,Summer,1,3.54,18.72,30,242
8,Silver Scent,January,3ml,Oriental,Him,All Seasons,1,4.19,17.79,30,166
23,Moon Sparkle,July,100ml,Gourmand,Her,Summer,1,3.23,346.7,600,43
1,Le Male Elixir,January,10ml,Oriental,Him,Winter,1,25.76,64.79,100,101
8,Silver Scent,March,3ml,Oriental,Him,All Seasons,1,4.19,14.68,30,85
11,Lacoste White,March,3ml,Woody,Him,Summer,0,6.44,18.49,30,83
12,Spicebomb,May,3ml,Woody,Him,Winter,0,19.86,16.31,30,68
12,Spicebomb,September,5ml,Woody,Him,Winter,0,16.71,22.67,50,87
4,Zara Gold,June,50ml,Woody,Him,All Seasons,1,14.0,195.08,450,59
6,Oud,January,50ml,Musk,Unisex,Winter,1,13.11,285.95,450,105
3,Stronger With You Intensely,February,3ml,Fresh,Him,Winter,1,13.3,18.71,30,258
14,Khamra,April,15ml,Musk,Unisex,Winter,0,9.05,62.5,130,42
9,Black XS L'exces,April,30ml,Oriental,Him,Summer,0,20.05,138.08,300,30
14,Khamra,July,100ml,Musk,Unisex,Winter,0,2.63,277.33,600,39
15,Coconut Vanille,May,100ml,Musk,Unisex,Summer,1,23.36,332.55,600,116
17,Yara Candy,September,100ml,Fruity,Her,Summer,1,12.96,316.16,600,90
14,Khamra,April,50ml,Musk,Unisex,Winter,0,10.85,213.63,450,10
16,Very Sexy,September,50ml,Fruity,Her,All Seasons,1,13.67,277.55,450,98
15,Coconut Vanille,February,50ml,Musk,Unisex,Summer,0,29.08,203.77,450,50
16,Very Sexy,December,50ml,Fruity,Her,All Seasons,1,13.67,216.87,450,80
15,Coconut Vanille,December,100ml,Musk,Unisex,Summer,0,23.36,306.69,600,37
8,Silver Scent,April,5ml,Oriental,Him,All Seasons,1,6.0,27.98,50,203
6,Oud,March,3ml,Musk,Unisex,Winter,1,5.68,14.21,30,175
19,Good Girl,January,5ml,Oriental,Her,All Seasons,1,4.34,21.14,50,133
