ProductID,Name,Month,BottleSize,Category,Gender,Season,SoldInSeason,DiscountPercent,CostPerBottle,SellingPrice,QuantitySold
21,Musk Pink,October,100ml,Fruity,Her,Summer,0,30.0,350,600,3
19,Good Girl,August,50ml,Oriental,Her,All Seasons,1,30.0,200,450,1
15,Coconut Vanille,October,10ml,Musk,Unisex,Summer,0,50.0,30,100,1
7,Imperial Valley,August,30ml,Oriental,Him,Summer,1,50.0,150,300,9
10,Invictus,November,100ml,Oriental,Him,Summer,0,50.0,350,600,1
3,Stronger With You Intensely,February,50ml,Fresh,Him,Winter,1,30.0,200,450,2
9,Black XS L'exces,January,20ml,Oriental,Him,Summer,0,50.0,45,200,5
23,Moon Sparkle,September,50ml,Gourmand,Her,Summer,1,50.0,200,450,5
11,Lacoste White,December,10ml,Woody,Him,Summer,0,50.0,30,100,6
3,Stronger With You Intensely,July,100ml,Fresh,Him,Winter,0,10.0,350,600,0
16,Very Sexy,December,100ml,Fruity,Her,All Seasons,1,20.0,350,600,4
24,Ultra Male,May,10ml,Oriental,Him,Winter,0,30.0,30,100,4
21,Musk Pink,September,50ml,Fruity,Her,Summer,1,60.0,200,450,6
7,Imperial Valley,July,100ml,Oriental,Him,Summer,1,50.0,350,600,9
11,Lacoste White,November,10ml,Woody,Him,Summer,0,50.0,30,100,2
13,Black Opium,August,50ml,Oriental,Him,Winter,0,20.0,200,450,0
6,Oud,June,30ml,Musk,Unisex,Winter,0,30.0,150,300,5
7,Imperial Valley,March,20ml,Oriental,Him,Summer,0,20.0,45,200,2
6,Oud,April,30ml,Musk,Unisex,Winter,0,30.0,150,300,0
24,Ultra Male,January,20ml,Oriental,Him,Winter,1,60.0,45,200,15
18,Marshmallow,February,50ml,Fruity,Unisex,Winter,1,50.0,200,450,1
21,Musk Pink,July,100ml,Fruity,Her,Summer,1,30.0,350,600,3
20,Musk Roman,January,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,15
24,Ultra Male,June,10ml,Oriental,Him,Winter,0,30.0,30,100,6
3,Stronger With You Intensely,January,30ml,Fresh,Him,Winter,1,50.0,150,300,7
22,Elixir,February,100ml,Fresh,Him,Summer,0,30.0,350,600,4
2,Stronger With You,September,100ml,Fresh,Him,All Seasons,1,60.0,350,600,4
12,Spicebomb,January,20ml,Woody,Him,Winter,1,10.0,45,200,2
15,Coconut Vanille,May,50ml,Musk,Unisex,Summer,1,50.0,200,450,5
9,Black XS L'exces,March,100ml,Oriental,Him,Summer,0,30.0,350,600,0
4,Zara Gold,January,10ml,Woody,Him,All Seasons,1,30.0,30,100,5
5,One Million,March,5ml,Woody,Him,All Seasons,1,50.0,20,50,15
20,Musk Roman,February,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,2
8,Silver Scent,January,5ml,Oriental,Him,All Seasons,1,50.0,20,50,2
8,Silver Scent,August,5ml,Oriental,Him,All Seasons,1,50.0,20,50,7
23,Moon Sparkle,February,10ml,Gourmand,Her,Summer,0,30.0,30,100,2
4,Zara Gold,December,50ml,Woody,Him,All Seasons,1,10.0,200,450,4
22,Elixir,June,50ml,Fresh,Him,Summer,1,30.0,200,450,5
23,Moon Sparkle,May,10ml,Gourmand,Her,Summer,1,30.0,30,100,3
15,Coconut Vanille,November,50ml,Musk,Unisex,Summer,0,50.0,200,450,4
4,Zara Gold,October,100ml,Woody,Him,All Seasons,1,60.0,350,600,7
4,Zara Gold,June,5ml,Woody,Him,All Seasons,1,60.0,20,50,2
7,Imperial Valley,December,100ml,Oriental,Him,Summer,0,50.0,350,600,1
14,Khamra,July,30ml,Musk,Unisex,Winter,0,30.0,150,300,0
4,Zara Gold,September,100ml,Woody,Him,All Seasons,1,60.0,350,600,4
11,Lacoste White,December,5ml,Woody,Him,Summer,0,60.0,20,50,11
3,Stronger With You Intensely,September,10ml,Fresh,Him,Winter,0,50.0,30,100,3
13,Black Opium,August,20ml,Oriental,Him,Winter,0,50.0,45,200,1
1,Le Male Elixir,August,50ml,Oriental,Him,Winter,0,30.0,200,450,1
18,Marshmallow,August,50ml,Fruity,Unisex,Winter,0,50.0,200,450,0
2,Stronger With You,December,10ml,Fresh,Him,All Seasons,1,50.0,30,100,4
5,One Million,September,10ml,Woody,Him,All Seasons,1,50.0,30,100,3
5,One Million,April,20ml,Woody,Him,All Seasons,1,30.0,45,200,4
20,Musk Roman,January,5ml,Musk,Unisex,All Seasons,1,30.0,20,50,7
2,Stronger With You,October,100ml,Fresh,Him,All Seasons,1,60.0,350,600,4
11,Lacoste White,June,50ml,Woody,Him,Summer,1,30.0,200,450,4
15,Coconut Vanille,May,50ml,Musk,Unisex,Summer,1,50.0,200,450,5
13,Black Opium,December,20ml,Oriental,Him,Winter,1,50.0,45,200,7
17,Yara Candy,February,30ml,Fruity,Her,Summer,0,10.0,150,300,0
20,Musk Roman,January,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,4
10,Invictus,September,5ml,Oriental,Him,Summer,1,30.0,20,50,11
20,Musk Roman,December,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,11
8,Silver Scent,October,30ml,Oriental,Him,All Seasons,1,60.0,150,300,3
24,Ultra Male,November,100ml,Oriental,Him,Winter,1,30.0,350,600,8
13,Black Opium,November,5ml,Oriental,Him,Winter,1,30.0,20,50,15
18,Marshmallow,September,10ml,Fruity,Unisex,Winter,0,10.0,30,100,2
22,Elixir,December,5ml,Fresh,Him,Summer,0,10.0,20,50,1
20,Musk Roman,May,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,9
21,Musk Pink,September,100ml,Fruity,Her,Summer,1,30.0,350,600,0
13,Black Opium,February,5ml,Oriental,Him,Winter,1,30.0,20,50,1
2,Stronger With You,July,30ml,Fresh,Him,All Seasons,1,10.0,150,300,2
12,Spicebomb,April,5ml,Woody,Him,Winter,0,60.0,20,50,9
5,One Million,December,5ml,Woody,Him,All Seasons,1,50.0,20,50,3
22,Elixir,June,30ml,Fresh,Him,Summer,1,50.0,150,300,2
6,Oud,March,20ml,Musk,Unisex,Winter,1,10.0,45,200,1
6,Oud,July,100ml,Musk,Unisex,Winter,0,10.0,350,600,2
6,Oud,January,10ml,Musk,Unisex,Winter,1,20.0,30,100,1
16,Very Sexy,February,30ml,Fruity,Her,All Seasons,1,20.0,150,300,4
14,Khamra,June,5ml,Musk,Unisex,Winter,0,30.0,20,50,4
23,Moon Sparkle,August,30ml,Gourmand,Her,Summer,1,20.0,150,300,3
10,Invictus,July,50ml,Oriental,Him,Summer,1,50.0,200,450,12
7,Imperial Valley,January,20ml,Oriental,Him,Summer,0,20.0,45,200,5
2,Stronger With You,September,5ml,Fresh,Him,All Seasons,1,10.0,20,50,3
1,Le Male Elixir,January,30ml,Oriental,Him,Winter,1,30.0,150,300,4
9,Black XS L'exces,October,5ml,Oriental,Him,Summer,0,50.0,20,50,1
23,Moon Sparkle,January,30ml,Gourmand,Her,Summer,0,20.0,150,300,1
13,Black Opium,January,10ml,Oriental,Him,Winter,1,10.0,30,100,9
22,Elixir,July,30ml,Fresh,Him,Summer,1,50.0,150,300,2
3,Stronger With You Intensely,October,50ml,Fresh,Him,Winter,0,30.0,200,450,3
3,Stronger With You Intensely,October,100ml,Fresh,Him,Winter,0,10.0,350,600,2
21,Musk Pink,August,10ml,Fruity,Her,Summer,1,50.0,30,100,5
3,Stronger With You Intensely,March,100ml,Fresh,Him,Winter,1,10.0,350,600,4
2,Stronger With You,December,10ml,Fresh,Him,All Seasons,1,50.0,30,100,9
10,Invictus,January,5ml,Oriental,Him,Summer,0,30.0,20,50,3
23,Moon Sparkle,May,100ml,Gourmand,Her,Summer,1,10.0,350,600,0
17,Yara Candy,October,30ml,Fruity,Her,Summer,0,10.0,150,300,2
3,Stronger With You Intensely,August,30ml,Fresh,Him,Winter,0,50.0,150,300,0
21,Musk Pink,October,10ml,Fruity,Her,Summer,0,50.0,30,100,2
21,Musk Pink,October,10ml,Fruity,Her,Summer,0,50.0,30,100,3
20,Musk Roman,December,5ml,Musk,Unisex,All Seasons,1,30.0,20,50,6
22,Elixir,July,100ml,Fresh,Him,Summer,1,30.0,350,600,3
6,Oud,October,5ml,Musk,Unisex,Winter,0,30.0,20,50,7
24,Ultra Male,February,30ml,Oriental,Him,Winter,1,20.0,150,300,6
8,Silver Scent,March,10ml,Oriental,Him,All Seasons,1,20.0,30,100,3
20,Musk Roman,January,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,0
14,Khamra,March,50ml,Musk,Unisex,Winter,1,10.0,200,450,2
19,Good Girl,February,5ml,Oriental,Her,All Seasons,1,30.0,20,50,4
16,Very Sexy,October,5ml,Fruity,Her,All Seasons,1,30.0,20,50,2
16,Very Sexy,June,5ml,Fruity,Her,All Seasons,1,30.0,20,50,3
15,Coconut Vanille,June,50ml,Musk,Unisex,Summer,1,50.0,200,450,2
19,Good Girl,August,5ml,Oriental,Her,All Seasons,1,30.0,20,50,3
18,Marshmallow,May,10ml,Fruity,Unisex,Winter,0,10.0,30,100,6
4,Zara Gold,July,20ml,Woody,Him,All Seasons,1,30.0,45,200,2
20,Musk Roman,January,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,7
13,Black Opium,September,20ml,Oriental,Him,Winter,0,50.0,45,200,3
8,Silver Scent,November,10ml,Oriental,Him,All Seasons,1,20.0,30,100,0
13,Black Opium,January,20ml,Oriental,Him,Winter,1,50.0,45,200,3
24,Ultra Male,January,5ml,Oriental,Him,Winter,1,20.0,20,50,9
21,Musk Pink,February,20ml,Fruity,Her,Summer,0,50.0,45,200,1
21,Musk Pink,August,30ml,Fruity,Her,Summer,1,30.0,150,300,1
12,Spicebomb,October,20ml,Woody,Him,Winter,0,10.0,45,200,2
19,Good Girl,October,100ml,Oriental,Her,All Seasons,1,30.0,350,600,2
10,Invictus,October,20ml,Oriental,Him,Summer,0,30.0,45,200,1
17,Yara Candy,July,10ml,Fruity,Her,Summer,1,50.0,30,100,5
16,Very Sexy,September,5ml,Fruity,Her,All Seasons,1,30.0,20,50,3
6,Oud,April,30ml,Musk,Unisex,Winter,0,30.0,150,300,4
7,Imperial Valley,September,30ml,Oriental,Him,Summer,1,50.0,150,300,15
2,Stronger With You,March,5ml,Fresh,Him,All Seasons,1,10.0,20,50,13
4,Zara Gold,December,100ml,Woody,Him,All Seasons,1,60.0,350,600,0
11,Lacoste White,January,100ml,Woody,Him,Summer,0,20.0,350,600,4
12,Spicebomb,December,100ml,Woody,Him,Winter,1,10.0,350,600,3
4,Zara Gold,June,50ml,Woody,Him,All Seasons,1,10.0,200,450,2
11,Lacoste White,August,5ml,Woody,Him,Summer,1,60.0,20,50,4
15,Coconut Vanille,February,100ml,Musk,Unisex,Summer,0,60.0,350,600,1
6,Oud,April,20ml,Musk,Unisex,Winter,0,10.0,45,200,6
9,Black XS L'exces,November,100ml,Oriental,Him,Summer,0,30.0,350,600,2
9,Black XS L'exces,January,10ml,Oriental,Him,Summer,0,50.0,30,100,8
13,Black Opium,March,50ml,Oriental,Him,Winter,1,20.0,200,450,10
9,Black XS L'exces,August,30ml,Oriental,Him,Summer,1,10.0,150,300,9
18,Marshmallow,October,20ml,Fruity,Unisex,Winter,0,50.0,45,200,1
8,Silver Scent,June,20ml,Oriental,Him,All Seasons,1,10.0,45,200,1
11,Lacoste White,February,5ml,Woody,Him,Summer,0,60.0,20,50,2
10,Invictus,February,100ml,Oriental,Him,Summer,0,50.0,350,600,1
5,One Million,November,50ml,Woody,Him,All Seasons,1,30.0,200,450,4
17,Yara Candy,March,100ml,Fruity,Her,Summer,0,10.0,350,600,0
6,Oud,July,30ml,Musk,Unisex,Winter,0,30.0,150,300,4
8,Silver Scent,December,10ml,Oriental,Him,All Seasons,1,20.0,30,100,9
20,Musk Roman,May,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,2
23,Moon Sparkle,January,20ml,Gourmand,Her,Summer,0,50.0,45,200,2
17,Yara Candy,October,100ml,Fruity,Her,Summer,0,10.0,350,600,0
22,Elixir,October,30ml,Fresh,Him,Summer,0,50.0,150,300,5
21,Musk Pink,August,50ml,Fruity,Her,Summer,1,60.0,200,450,3
12,Spicebomb,November,30ml,Woody,Him,Winter,1,30.0,150,300,7
19,Good Girl,October,20ml,Oriental,Her,All Seasons,1,20.0,45,200,8
8,Silver Scent,September,50ml,Oriental,Him,All Seasons,1,30.0,200,450,3
12,Spicebomb,May,20ml,Woody,Him,Winter,0,10.0,45,200,2
13,Black Opium,January,5ml,Oriental,Him,Winter,1,30.0,20,50,1
24,Ultra Male,September,20ml,Oriental,Him,Winter,0,60.0,45,200,3
21,Musk Pink,November,5ml,Fruity,Her,Summer,0,30.0,20,50,2
12,Spicebomb,September,50ml,Woody,Him,Winter,0,50.0,200,450,0
16,Very Sexy,August,50ml,Fruity,Her,All Seasons,1,60.0,200,450,8
5,One Million,September,100ml,Woody,Him,All Seasons,1,30.0,350,600,0
20,Musk Roman,April,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,8
14,Khamra,February,100ml,Musk,Unisex,Winter,1,60.0,350,600,6
13,Black Opium,August,50ml,Oriental,Him,Winter,0,20.0,200,450,4
19,Good Girl,December,20ml,Oriental,Her,All Seasons,1,20.0,45,200,4
16,Very Sexy,February,10ml,Fruity,Her,All Seasons,1,60.0,30,100,7
2,Stronger With You,January,100ml,Fresh,Him,All Seasons,1,60.0,350,600,2
7,Imperial Valley,September,10ml,Oriental,Him,Summer,1,60.0,30,100,3
5,One Million,June,5ml,Woody,Him,All Seasons,1,50.0,20,50,4
18,Marshmallow,November,5ml,Fruity,Unisex,Winter,1,60.0,20,50,11
1,Le Male Elixir,June,50ml,Oriental,Him,Winter,0,30.0,200,450,1
5,One Million,July,50ml,Woody,Him,All Seasons,1,30.0,200,450,0
15,Coconut Vanille,January,30ml,Musk,Unisex,Summer,0,20.0,150,300,2
17,Yara Candy,December,20ml,Fruity,Her,Summer,0,50.0,45,200,3
13,Black Opium,April,10ml,Oriental,Him,Winter,0,10.0,30,100,2
21,Musk Pink,June,5ml,Fruity,Her,Summer,1,30.0,20,50,3
23,Moon Sparkle,August,50ml,Gourmand,Her,Summer,1,50.0,200,450,3
4,Zara Gold,November,10ml,Woody,Him,All Seasons,1,30.0,30,100,8
23,Moon Sparkle,October,100ml,Gourmand,Her,Summer,0,10.0,350,600,0
15,Coconut Vanille,October,100ml,Musk,Unisex,Summer,0,60.0,350,600,2
16,Very Sexy,February,50ml,Fruity,Her,All Seasons,1,60.0,200,450,0
3,Stronger With You Intensely,February,20ml,Fresh,Him,Winter,1,50.0,45,200,4
15,Coconut Vanille,October,20ml,Musk,Unisex,Summer,0,10.0,45,200,9
18,Marshmallow,November,100ml,Fruity,Unisex,Winter,1,50.0,350,600,3
14,Khamra,August,5ml,Musk,Unisex,Winter,0,30.0,20,50,2
3,Stronger With You Intensely,November,100ml,Fresh,Him,Winter,1,10.0,350,600,0
13,Black Opium,April,50ml,Oriental,Him,Winter,0,20.0,200,450,1
23,Moon Sparkle,May,5ml,Gourmand,Her,Summer,1,10.0,20,50,8
18,Marshmallow,March,10ml,Fruity,Unisex,Winter,1,10.0,30,100,3
4,Zara Gold,October,100ml,Woody,Him,All Seasons,1,60.0,350,600,1
24,Ultra Male,September,30ml,Oriental,Him,Winter,0,20.0,150,300,4
24,Ultra Male,March,20ml,Oriental,Him,Winter,1,60.0,45,200,2
5,One Million,December,50ml,Woody,Him,All Seasons,1,30.0,200,450,2
20,Musk Roman,January,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,6
10,Invictus,October,100ml,Oriental,Him,Summer,0,50.0,350,600,0
15,Coconut Vanille,March,20ml,Musk,Unisex,Summer,0,10.0,45,200,2
11,Lacoste White,October,30ml,Woody,Him,Summer,0,60.0,150,300,0
19,Good Girl,June,30ml,Oriental,Her,All Seasons,1,50.0,150,300,5
24,Ultra Male,March,5ml,Oriental,Him,Winter,1,20.0,20,50,12
20,Musk Roman,January,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,3
23,Moon Sparkle,August,50ml,Gourmand,Her,Summer,1,50.0,200,450,5
23,Moon Sparkle,February,5ml,Gourmand,Her,Summer,0,10.0,20,50,3
3,Stronger With You Intensely,June,50ml,Fresh,Him,Winter,0,30.0,200,450,2
7,Imperial Valley,December,20ml,Oriental,Him,Summer,0,20.0,45,200,0
18,Marshmallow,November,20ml,Fruity,Unisex,Winter,1,50.0,45,200,4
15,Coconut Vanille,June,10ml,Musk,Unisex,Summer,1,50.0,30,100,4
2,Stronger With You,September,100ml,Fresh,Him,All Seasons,1,60.0,350,600,6
3,Stronger With You Intensely,October,5ml,Fresh,Him,Winter,0,50.0,20,50,4
13,Black Opium,August,100ml,Oriental,Him,Winter,0,20.0,350,600,4
15,Coconut Vanille,March,30ml,Musk,Unisex,Summer,0,20.0,150,300,3
5,One Million,October,10ml,Woody,Him,All Seasons,1,50.0,30,100,4
5,One Million,February,50ml,Woody,Him,All Seasons,1,30.0,200,450,3
4,Zara Gold,July,50ml,Woody,Him,All Seasons,1,10.0,200,450,4
14,Khamra,October,10ml,Musk,Unisex,Winter,0,50.0,30,100,3
1,Le Male Elixir,July,100ml,Oriental,Him,Winter,0,60.0,350,600,4
14,Khamra,May,5ml,Musk,Unisex,Winter,0,30.0,20,50,3
12,Spicebomb,May,5ml,Woody,Him,Winter,0,60.0,20,50,2
12,Spicebomb,June,100ml,Woody,Him,Winter,0,10.0,350,600,0
17,Yara Candy,September,50ml,Fruity,Her,Summer,1,60.0,200,450,8
13,Black Opium,December,20ml,Oriental,Him,Winter,1,50.0,45,200,8
18,Marshmallow,October,10ml,Fruity,Unisex,Winter,0,10.0,30,100,2
19,Good Girl,April,30ml,Oriental,Her,All Seasons,1,50.0,150,300,1
23,Moon Sparkle,February,50ml,Gourmand,Her,Summer,0,50.0,200,450,3
20,Musk Roman,June,5ml,Musk,Unisex,All Seasons,1,30.0,20,50,3
13,Black Opium,November,20ml,Oriental,Him,Winter,1,50.0,45,200,2
12,Spicebomb,August,30ml,Woody,Him,Winter,0,30.0,150,300,0
6,Oud,April,30ml,Musk,Unisex,Winter,0,30.0,150,300,4
15,Coconut Vanille,February,50ml,Musk,Unisex,Summer,0,50.0,200,450,1
4,Zara Gold,April,100ml,Woody,Him,All Seasons,1,60.0,350,600,3
23,Moon Sparkle,September,5ml,Gourmand,Her,Summer,1,10.0,20,50,12
21,Musk Pink,September,30ml,Fruity,Her,Summer,1,30.0,150,300,2
3,Stronger With You Intensely,June,30ml,Fresh,Him,Winter,0,50.0,150,300,5
19,Good Girl,May,10ml,Oriental,Her,All Seasons,1,50.0,30,100,4
3,Stronger With You Intensely,March,5ml,Fresh,Him,Winter,1,50.0,20,50,3
18,Marshmallow,December,100ml,Fruity,Unisex,Winter,1,50.0,350,600,3
3,Stronger With You Intensely,June,5ml,Fresh,Him,Winter,0,50.0,20,50,3
12,Spicebomb,October,20ml,Woody,Him,Winter,0,10.0,45,200,3
16,Very Sexy,June,30ml,Fruity,Her,All Seasons,1,20.0,150,300,0
18,Marshmallow,July,20ml,Fruity,Unisex,Winter,0,50.0,45,200,1
11,Lacoste White,August,30ml,Woody,Him,Summer,1,60.0,150,300,3
23,Moon Sparkle,May,5ml,Gourmand,Her,Summer,1,10.0,20,50,3
19,Good Girl,December,30ml,Oriental,Her,All Seasons,1,50.0,150,300,15
5,One Million,June,50ml,Woody,Him,All Seasons,1,30.0,200,450,13
17,Yara Candy,October,30ml,Fruity,Her,Summer,0,10.0,150,300,0
18,Marshmallow,November,100ml,Fruity,Unisex,Winter,1,50.0,350,600,3
9,Black XS L'exces,May,20ml,Oriental,Him,Summer,1,50.0,45,200,7
18,Marshmallow,March,10ml,Fruity,Unisex,Winter,1,10.0,30,100,12
22,Elixir,December,20ml,Fresh,Him,Summer,0,30.0,45,200,2
20,Musk Roman,October,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,15
19,Good Girl,October,20ml,Oriental,Her,All Seasons,1,20.0,45,200,10
16,Very Sexy,December,20ml,Fruity,Her,All Seasons,1,60.0,45,200,2
7,Imperial Valley,January,10ml,Oriental,Him,Summer,0,60.0,30,100,5
20,Musk Roman,December,5ml,Musk,Unisex,All Seasons,1,30.0,20,50,3
9,Black XS L'exces,February,10ml,Oriental,Him,Summer,0,50.0,30,100,2
13,Black Opium,February,5ml,Oriental,Him,Winter,1,30.0,20,50,14
8,Silver Scent,March,100ml,Oriental,Him,All Seasons,1,60.0,350,600,8
8,Silver Scent,February,100ml,Oriental,Him,All Seasons,1,60.0,350,600,6
4,Zara Gold,February,10ml,Woody,Him,All Seasons,1,30.0,30,100,5
24,Ultra Male,February,100ml,Oriental,Him,Winter,1,30.0,350,600,2
4,Zara Gold,June,20ml,Woody,Him,All Seasons,1,30.0,45,200,4
3,Stronger With You Intensely,May,20ml,Fresh,Him,Winter,0,50.0,45,200,4
23,Moon Sparkle,May,30ml,Gourmand,Her,Summer,1,20.0,150,300,2
14,Khamra,March,100ml,Musk,Unisex,Winter,1,60.0,350,600,15
11,Lacoste White,December,50ml,Woody,Him,Summer,0,30.0,200,450,3
18,Marshmallow,April,30ml,Fruity,Unisex,Winter,0,50.0,150,300,4
10,Invictus,June,50ml,Oriental,Him,Summer,1,50.0,200,450,5
4,Zara Gold,February,100ml,Woody,Him,All Seasons,1,60.0,350,600,1
18,Marshmallow,March,50ml,Fruity,Unisex,Winter,1,50.0,200,450,4
5,One Million,March,20ml,Woody,Him,All Seasons,1,30.0,45,200,3
14,Khamra,December,10ml,Musk,Unisex,Winter,1,50.0,30,100,3
23,Moon Sparkle,March,20ml,Gourmand,Her,Summer,0,50.0,45,200,4
23,Moon Sparkle,July,5ml,Gourmand,Her,Summer,1,10.0,20,50,3
9,Black XS L'exces,July,30ml,Oriental,Him,Summer,1,10.0,150,300,4
19,Good Girl,January,50ml,Oriental,Her,All Seasons,1,30.0,200,450,11
15,Coconut Vanille,May,5ml,Musk,Unisex,Summer,1,50.0,20,50,15
12,Spicebomb,January,100ml,Woody,Him,Winter,1,10.0,350,600,4
4,Zara Gold,March,30ml,Woody,Him,All Seasons,1,20.0,150,300,6
10,Invictus,September,100ml,Oriental,Him,Summer,1,50.0,350,600,1
16,Very Sexy,July,50ml,Fruity,Her,All Seasons,1,60.0,200,450,2
24,Ultra Male,June,100ml,Oriental,Him,Winter,0,30.0,350,600,5
1,Le Male Elixir,March,50ml,Oriental,Him,Winter,1,30.0,200,450,0
18,Marshmallow,August,20ml,Fruity,Unisex,Winter,0,50.0,45,200,5
21,Musk Pink,November,30ml,Fruity,Her,Summer,0,30.0,150,300,3
23,Moon Sparkle,November,5ml,Gourmand,Her,Summer,0,10.0,20,50,6
11,Lacoste White,March,100ml,Woody,Him,Summer,0,20.0,350,600,0
3,Stronger With You Intensely,September,50ml,Fresh,Him,Winter,0,30.0,200,450,4
7,Imperial Valley,March,30ml,Oriental,Him,Summer,0,50.0,150,300,8
21,Musk Pink,November,30ml,Fruity,Her,Summer,0,30.0,150,300,4
22,Elixir,June,50ml,Fresh,Him,Summer,1,30.0,200,450,13
16,Very Sexy,September,10ml,Fruity,Her,All Seasons,1,60.0,30,100,5
3,Stronger With You Intensely,July,30ml,Fresh,Him,Winter,0,50.0,150,300,2
3,Stronger With You Intensely,September,30ml,Fresh,Him,Winter,0,50.0,150,300,1
12,Spicebomb,December,50ml,Woody,Him,Winter,1,50.0,200,450,1
15,Coconut Vanille,February,100ml,Musk,Unisex,Summer,0,60.0,350,600,1
1,Le Male Elixir,November,20ml,Oriental,Him,Winter,1,50.0,45,200,5
17,Yara Candy,June,10ml,Fruity,Her,Summer,1,50.0,30,100,11
14,Khamra,February,100ml,Musk,Unisex,Winter,1,60.0,350,600,6
1,Le Male Elixir,June,20ml,Oriental,Him,Winter,0,50.0,45,200,3
3,Stronger With You Intensely,January,10ml,Fresh,Him,Winter,1,50.0,30,100,8
11,Lacoste White,July,20ml,Woody,Him,Summer,1,20.0,45,200,3
18,Marshmallow,June,50ml,Fruity,Unisex,Winter,0,50.0,200,450,1
20,Musk Roman,May,10ml,Musk,Unisex,All Seasons,1,30.0,30,100,10
11,Lacoste White,June,5ml,Woody,Him,Summer,1,60.0,20,50,11
8,Silver Scent,August,50ml,Oriental,Him,All Seasons,1,30.0,200,450,5
24,Ultra Male,October,30ml,Oriental,Him,Winter,0,20.0,150,300,0
12,Spicebomb,May,50ml,Woody,Him,Winter,0,50.0,200,450,2
8,Silver Scent,January,10ml,Oriental,Him,All Seasons,1,20.0,30,100,6
11,Lacoste White,July,10ml,Woody,Him,Summer,1,50.0,30,100,1
1,Le Male Elixir,December,20ml,Oriental,Him,Winter,1,50.0,45,200,6
8,Silver Scent,May,100ml,Oriental,Him,All Seasons,1,60.0,350,600,2
13,Black Opium,February,50ml,Oriental,Him,Winter,1,20.0,200,450,3
23,Moon Sparkle,November,20ml,Gourmand,Her,Summer,0,50.0,45,200,1
18,Marshmallow,June,5ml,Fruity,Unisex,Winter,0,60.0,20,50,0
19,Good Girl,May,30ml,Oriental,Her,All Seasons,1,50.0,150,300,4
14,Khamra,April,5ml,Musk,Unisex,Winter,0,30.0,20,50,5
3,Stronger With You Intensely,September,50ml,Fresh,Him,Winter,0,30.0,200,450,1
10,Invictus,February,20ml,Oriental,Him,Summer,0,30.0,45,200,2
24,Ultra Male,August,100ml,Oriental,Him,Winter,0,30.0,350,600,2
2,Stronger With You,May,100ml,Fresh,Him,All Seasons,1,60.0,350,600,6
22,Elixir,May,10ml,Fresh,Him,Summer,1,50.0,30,100,1
17,Yara Candy,March,5ml,Fruity,Her,Summer,0,20.0,20,50,1
7,Imperial Valley,October,30ml,Oriental,Him,Summer,0,50.0,150,300,2
19,Good Girl,June,5ml,Oriental,Her,All Seasons,1,30.0,20,50,7
21,Musk Pink,December,50ml,Fruity,Her,Summer,0,60.0,200,450,2
2,Stronger With You,October,100ml,Fresh,Him,All Seasons,1,60.0,350,600,0
3,Stronger With You Intensely,October,100ml,Fresh,Him,Winter,0,10.0,350,600,3
16,Very Sexy,June,50ml,Fruity,Her,All Seasons,1,60.0,200,450,3
24,Ultra Male,December,50ml,Oriental,Him,Winter,1,20.0,200,450,2
1,Le Male Elixir,August,10ml,Oriental,Him,Winter,0,50.0,30,100,0
16,Very Sexy,June,100ml,Fruity,Her,All Seasons,1,20.0,350,600,5
4,Zara Gold,May,50ml,Woody,Him,All Seasons,1,10.0,200,450,5
16,Very Sexy,November,5ml,Fruity,Her,All Seasons,1,30.0,20,50,4
15,Coconut Vanille,April,30ml,Musk,Unisex,Summer,0,20.0,150,300,2
3,Stronger With You Intensely,November,20ml,Fresh,Him,Winter,1,50.0,45,200,14
17,Yara Candy,March,5ml,Fruity,Her,Summer,0,20.0,20,50,1
22,Elixir,October,10ml,Fresh,Him,Summer,0,50.0,30,100,1
21,Musk Pink,April,100ml,Fruity,Her,Summer,0,30.0,350,600,2
1,Le Male Elixir,November,20ml,Oriental,Him,Winter,1,50.0,45,200,2
6,Oud,November,5ml,Musk,Unisex,Winter,1,30.0,20,50,6
6,Oud,September,50ml,Musk,Unisex,Winter,0,60.0,200,450,3
11,Lacoste White,December,10ml,Woody,Him,Summer,0,50.0,30,100,5
4,Zara Gold,July,20ml,Woody,Him,All Seasons,1,30.0,45,200,3
21,Musk Pink,November,5ml,Fruity,Her,Summer,0,30.0,20,50,0
19,Good Girl,July,5ml,Oriental,Her,All Seasons,1,30.0,20,50,9
20,Musk Roman,January,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,6
5,One Million,June,50ml,Woody,Him,All Seasons,1,30.0,200,450,8
1,Le Male Elixir,January,30ml,Oriental,Him,Winter,1,30.0,150,300,15
22,Elixir,August,5ml,Fresh,Him,Summer,1,10.0,20,50,5
