TransactionID,PurchaseDate,PurchaseYear,PurchaseMonth,CustomerID,CustomerGovernorate,ProductID,ProductName,ProductBrand,ScentCategory,TargetGender,RecommendedSeason,BottleSize,OriginalUnitPrice_EGP,QuantityPurchased,IsPromotionApplied,DiscountPercent,DiscountedUnitPrice_EGP,TotalSaleAmount_EGP,CostToPriceRatio,TotalCostAmount_EGP,NetProfitAmount_EGP,PaymentStatus,CustomerRating
149,2023-01-04,2023,1,1526,Assiut,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,50ml,450,2,0,0.0,450.0,900.0,0.395,355.28,544.72,Paid,
150,2023-01-04,2023,1,3631,Aswan,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,10ml,100,1,0,0.0,100.0,100.0,0.431,43.08,56.92,Paid,
151,2023-01-04,2023,1,3718,Giza,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,5ml,50,2,0,0.0,50.0,100.0,0.431,43.13,56.87,Paid,
152,2023-01-04,2023,1,3313,Mansoura,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.397,19.84,30.16,Paid,
153,2023-01-04,2023,1,865,Alexandria,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,10ml,100,2,1,23.5,76.5,153.0,0.428,85.52,67.48,Paid,
154,2023-01-04,2023,1,3313,Beni Suef,20,Velour 20,Velour House,Fresh,Female,Summer,30ml,300,1,0,0.0,300.0,300.0,0.353,106.03,193.97,Paid,
155,2023-01-04,2023,1,3234,Suez,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.424,12.72,17.28,Paid,4.0
156,2023-01-04,2023,1,2654,Fayoum,27,Midnight 27,Desert Oud,Fruity,Unisex,Summer,3ml,30,1,0,0.0,30.0,30.0,0.417,12.52,17.48,Paid,
157,2023-01-04,2023,1,1332,Tanta,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,30ml,300,1,0,0.0,300.0,300.0,0.403,120.99,179.01,Paid,
158,2023-01-04,2023,1,809,Aswan,9,Aurum 09,Velour House,Fresh,Male,Winter,3ml,30,1,0,0.0,30.0,30.0,0.364,10.93,19.07,Paid,
159,2023-01-04,2023,1,1689,Damietta,23,Midnight 23,Aurum Scents,Oriental,Male,Summer,10ml,100,2,1,23.9,76.1,152.2,0.431,86.21,65.99,Paid,
160,2023-01-04,2023,1,3686,Tanta,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,15ml,130,2,0,0.0,130.0,260.0,0.443,115.1,144.9,Paid,
161,2023-01-04,2023,1,2201,Mansoura,37,Silk 37,Silk Route,Oriental,Female,Summer,30ml,300,1,0,0.0,300.0,300.0,0.412,123.53,176.47,Paid,
162,2023-01-04,2023,1,3314,Beni Suef,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,3ml,30,1,0,0.0,30.0,30.0,0.367,11.01,18.99,Paid,
163,2023-01-04,2023,1,3384,Tanta,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,30ml,300,3,0,0.0,300.0,900.0,0.356,320.77,579.23,Paid,
164,2023-01-04,2023,1,3223,Damietta,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,30ml,300,1,1,20.8,237.6,237.6,0.371,111.33,126.27,Paid,
165,2023-01-04,2023,1,22,Aswan,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,30ml,300,1,1,15.6,253.2,253.2,0.377,113.03,140.17,Paid,5.0
166,2023-01-04,2023,1,2724,Fayoum,44,Silk 44,Aurum Scents,Citrus,Male,Winter,5ml,50,1,1,13.0,43.5,43.5,0.429,21.43,22.07,Paid,
167,2023-01-04,2023,1,201,Minya,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.371,48.26,81.74,Paid,
168,2023-01-04,2023,1,1144,Minya,42,Velour 42,Amber & Co,Woody,Male,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.356,46.32,83.68,Paid,
169,2023-01-04,2023,1,3696,Sohag,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,50ml,450,1,0,0.0,450.0,450.0,0.359,161.49,288.51,Refunded,5.0
170,2023-01-04,2023,1,2595,Port Said,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,5ml,50,1,0,0.0,50.0,50.0,0.399,19.95,30.05,Paid,
171,2023-01-04,2023,1,2940,Qena,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,3ml,30,2,0,0.0,30.0,60.0,0.407,24.4,35.6,Paid,4.0
172,2023-01-04,2023,1,2178,Sohag,33,Desert 33,Silk Route,Fruity,Male,Winter,15ml,130,2,0,0.0,130.0,260.0,0.43,111.67,148.33,Paid,
173,2023-01-04,2023,1,3460,Assiut,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,30ml,300,1,0,0.0,300.0,300.0,0.428,128.38,171.62,Paid,
174,2023-01-04,2023,1,1203,Zagazig,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,5ml,50,1,0,0.0,50.0,50.0,0.404,20.18,29.82,Paid,
175,2023-01-04,2023,1,2881,Tanta,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,5ml,50,2,1,27.6,36.2,72.4,0.376,37.62,34.78,Paid,
176,2023-01-04,2023,1,3770,Aswan,25,Silk 25,Silk Route,Oriental,Male,Winter,5ml,50,1,0,0.0,50.0,50.0,0.362,18.08,31.92,Paid,
177,2023-01-04,2023,1,528,Qena,45,Midnight 45,Amber & Co,Oriental,Male,Summer,5ml,50,1,0,0.0,50.0,50.0,0.393,19.63,30.37,Paid,4.0
178,2023-01-04,2023,1,1707,Port Said,14,Amber 14,Nile Essence,Floral,Unisex,Summer,3ml,30,1,1,16.4,25.08,25.08,0.447,13.41,11.67,Paid,5.0
179,2023-01-04,2023,1,3337,Cairo,9,Aurum 09,Velour House,Fresh,Male,Winter,10ml,100,1,0,0.0,100.0,100.0,0.443,44.3,55.7,Paid,4.0
180,2023-01-04,2023,1,525,Beni Suef,5,Rosewood 05,Aurum Scents,Woody,Unisex,Summer,3ml,30,1,1,18.8,24.36,24.36,0.42,12.59,11.77,Paid,
181,2023-01-04,2023,1,969,Luxor,8,Rosewood 08,Lumière Paris-Style,Floral,Unisex,Summer,30ml,300,1,0,0.0,300.0,300.0,0.428,128.38,171.62,Paid,
182,2023-01-05,2023,1,2205,Zagazig,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.413,20.63,29.37,Paid,
183,2023-01-05,2023,1,559,Assiut,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.42,84.07,115.93,Paid,
184,2023-01-05,2023,1,3763,Luxor,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.365,10.95,19.05,Paid,
185,2023-01-05,2023,1,865,Luxor,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,100ml,600,3,0,0.0,600.0,1800.0,0.44,791.37,1008.63,Paid,
186,2023-01-05,2023,1,2802,Qena,24,Nile 24,Rosewood Atelier,Floral,Male,Summer,15ml,130,2,0,0.0,130.0,260.0,0.365,94.93,165.07,Paid,
187,2023-01-05,2023,1,3251,Giza,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,3ml,30,1,1,24.4,22.68,22.68,0.402,12.07,10.61,Paid,
188,2023-01-05,2023,1,1475,Ismailia,18,Aurum 18,Velour House,Citrus,Male,AllSeasons,5ml,50,3,0,0.0,50.0,150.0,0.362,54.26,95.74,Paid,
189,2023-01-05,2023,1,2302,Cairo,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,10ml,100,3,0,0.0,100.0,300.0,0.382,114.53,185.47,Pending,
190,2023-01-05,2023,1,528,Minya,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,30ml,300,2,1,16.5,250.5,501.0,0.402,241.1,259.9,Paid,5.0
191,2023-01-05,2023,1,2442,Aswan,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,30ml,300,2,1,28.8,213.6,427.2,0.365,219.09,208.11,Paid,4.0
192,2023-01-05,2023,1,2528,Sohag,44,Silk 44,Aurum Scents,Citrus,Male,Winter,10ml,100,1,0,0.0,100.0,100.0,0.439,43.93,56.07,Paid,
193,2023-01-05,2023,1,3088,Fayoum,36,Desert 36,Rosewood Atelier,Fruity,Male,Winter,5ml,50,1,0,0.0,50.0,50.0,0.436,21.78,28.22,Paid,
194,2023-01-05,2023,1,3873,Luxor,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,100ml,600,2,1,26.5,441.0,882.0,0.389,466.38,415.62,Paid,
195,2023-01-05,2023,1,2340,Suez,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,3ml,30,1,0,0.0,30.0,30.0,0.362,10.87,19.13,Paid,
196,2023-01-05,2023,1,1813,Mansoura,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.39,38.99,61.01,Paid,
197,2023-01-05,2023,1,728,Tanta,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,30ml,300,4,0,0.0,300.0,1200.0,0.399,478.5,721.5,Paid,
198,2023-01-05,2023,1,252,Mansoura,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,10ml,100,3,0,0.0,100.0,300.0,0.384,115.28,184.72,Paid,
199,2023-01-05,2023,1,1936,Minya,7,Amber 07,Elxair Noir,Woody,Female,Summer,3ml,30,2,0,0.0,30.0,60.0,0.404,24.25,35.75,Paid,
200,2023-01-05,2023,1,3054,Zagazig,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.431,43.1,56.9,Paid,
201,2023-01-05,2023,1,2616,Aswan,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.367,11.01,18.99,Paid,
202,2023-01-05,2023,1,2282,Port Said,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.373,74.63,125.37,Pending,
203,2023-01-05,2023,1,3384,Assiut,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,10ml,100,1,0,0.0,100.0,100.0,0.369,36.92,63.08,Paid,4.0
204,2023-01-05,2023,1,410,Zagazig,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,5ml,50,3,0,0.0,50.0,150.0,0.391,58.66,91.34,Paid,
205,2023-01-05,2023,1,3112,Tanta,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,5ml,50,3,0,0.0,50.0,150.0,0.411,61.71,88.29,Paid,
206,2023-01-05,2023,1,2576,Fayoum,28,Amber 28,Velour House,Musk,Unisex,Winter,5ml,50,1,0,0.0,50.0,50.0,0.432,21.59,28.41,Paid,
207,2023-01-05,2023,1,1492,Assiut,13,Aurum 13,Nile Essence,Woody,Unisex,AllSeasons,30ml,300,1,0,0.0,300.0,300.0,0.403,120.85,179.15,Paid,
208,2023-01-05,2023,1,1607,Assiut,33,Desert 33,Silk Route,Fruity,Male,Winter,30ml,300,1,1,22.3,233.1,233.1,0.352,105.73,127.37,Paid,
209,2023-01-05,2023,1,3011,Assiut,25,Silk 25,Silk Route,Oriental,Male,Winter,50ml,450,2,0,0.0,450.0,900.0,0.415,373.32,526.68,Paid,
210,2023-01-05,2023,1,855,Mansoura,5,Rosewood 05,Aurum Scents,Woody,Unisex,Summer,3ml,30,2,0,0.0,30.0,60.0,0.354,21.21,38.79,Paid,
211,2023-01-05,2023,1,2175,Cairo,14,Amber 14,Nile Essence,Floral,Unisex,Summer,3ml,30,1,1,24.3,22.71,22.71,0.398,11.94,10.77,Paid,3.0
212,2023-01-05,2023,1,2616,Damietta,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,10ml,100,1,0,0.0,100.0,100.0,0.408,40.79,59.21,Paid,
213,2023-01-05,2023,1,1546,Luxor,33,Desert 33,Silk Route,Fruity,Male,Winter,50ml,450,2,0,0.0,450.0,900.0,0.439,394.97,505.03,Paid,
214,2023-01-05,2023,1,1665,Minya,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,15ml,130,1,0,0.0,130.0,130.0,0.383,49.84,80.16,Paid,
215,2023-01-05,2023,1,3408,Giza,18,Aurum 18,Velour House,Citrus,Male,AllSeasons,3ml,30,1,1,23.3,23.01,23.01,0.382,11.45,11.56,Refunded,
216,2023-01-05,2023,1,1473,Fayoum,24,Nile 24,Rosewood Atelier,Floral,Male,Summer,5ml,50,1,0,0.0,50.0,50.0,0.426,21.31,28.69,Paid,
217,2023-01-05,2023,1,1931,Zagazig,20,Velour 20,Velour House,Fresh,Female,Summer,5ml,50,1,1,22.0,39.0,39.0,0.422,21.12,17.88,Paid,
218,2023-01-05,2023,1,2366,Suez,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,100ml,600,3,0,0.0,600.0,1800.0,0.396,712.5,1087.5,Paid,
219,2023-01-05,2023,1,2363,Cairo,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,50ml,450,1,0,0.0,450.0,450.0,0.417,187.73,262.27,Refunded,
220,2023-01-05,2023,1,2603,Suez,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,50ml,450,1,0,0.0,450.0,450.0,0.444,199.65,250.35,Paid,
221,2023-01-05,2023,1,1166,Mansoura,2,Lumière 02,Velour House,Floral,Female,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.435,56.53,73.47,Refunded,
222,2023-01-05,2023,1,1831,Port Said,9,Aurum 09,Velour House,Fresh,Male,Winter,15ml,130,1,1,13.6,112.32,112.32,0.359,46.61,65.71,Paid,
223,2023-01-05,2023,1,2943,Mansoura,20,Velour 20,Velour House,Fresh,Female,Summer,30ml,300,2,0,0.0,300.0,600.0,0.393,236.02,363.98,Paid,5.0
224,2023-01-05,2023,1,1144,Ismailia,25,Silk 25,Silk Route,Oriental,Male,Winter,3ml,30,1,0,0.0,30.0,30.0,0.37,11.11,18.89,Paid,
225,2023-01-05,2023,1,3286,Mansoura,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,15ml,130,3,0,0.0,130.0,390.0,0.36,140.4,249.6,Paid,
226,2023-01-05,2023,1,342,Sohag,36,Desert 36,Rosewood Atelier,Fruity,Male,Winter,50ml,450,1,0,0.0,450.0,450.0,0.388,174.76,275.24,Paid,
227,2023-01-05,2023,1,2027,Damietta,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,10ml,100,4,0,0.0,100.0,400.0,0.448,179.02,220.98,Paid,
228,2023-01-05,2023,1,2391,Luxor,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,50ml,450,2,0,0.0,450.0,900.0,0.376,337.96,562.04,Paid,
229,2023-01-06,2023,1,2340,Beni Suef,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,3ml,30,1,0,0.0,30.0,30.0,0.395,11.84,18.16,Paid,
230,2023-01-06,2023,1,1969,Qena,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,50ml,450,1,0,0.0,450.0,450.0,0.392,176.54,273.46,Paid,
231,2023-01-06,2023,1,2241,Ismailia,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,30ml,300,1,0,0.0,300.0,300.0,0.39,116.96,183.04,Paid,
232,2023-01-06,2023,1,1595,Damietta,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,5ml,50,1,0,0.0,50.0,50.0,0.389,19.47,30.53,Paid,
233,2023-01-06,2023,1,3509,Beni Suef,2,Lumière 02,Velour House,Floral,Female,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.35,17.52,32.48,Refunded,
234,2023-01-06,2023,1,1638,Beni Suef,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,100ml,600,2,0,0.0,600.0,1200.0,0.431,517.11,682.89,Paid,
235,2023-01-06,2023,1,3232,Fayoum,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,5ml,50,1,0,0.0,50.0,50.0,0.379,18.95,31.05,Refunded,
236,2023-01-06,2023,1,1925,Mansoura,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.36,10.8,19.2,Paid,4.0
237,2023-01-06,2023,1,1008,Fayoum,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.37,18.49,31.51,Pending,
238,2023-01-06,2023,1,3985,Aswan,25,Silk 25,Silk Route,Oriental,Male,Winter,30ml,300,2,1,17.6,247.2,494.4,0.409,245.12,249.28,Paid,
239,2023-01-06,2023,1,3769,Sohag,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,100ml,600,1,0,0.0,600.0,600.0,0.414,248.14,351.86,Paid,
240,2023-01-06,2023,1,10,Sohag,25,Silk 25,Silk Route,Oriental,Male,Winter,15ml,130,1,0,0.0,130.0,130.0,0.442,57.41,72.59,Refunded,4.0
241,2023-01-06,2023,1,3938,Mansoura,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,30ml,300,2,1,27.6,217.2,434.4,0.427,256.06,178.34,Paid,
242,2023-01-06,2023,1,743,Ismailia,14,Amber 14,Nile Essence,Floral,Unisex,Summer,3ml,30,1,0,0.0,30.0,30.0,0.401,12.03,17.97,Paid,
243,2023-01-06,2023,1,1909,Tanta,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,30ml,300,2,1,10.2,269.4,538.8,0.421,252.84,285.96,Paid,
244,2023-01-06,2023,1,1899,Qena,2,Lumière 02,Velour House,Floral,Female,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.406,40.61,59.39,Paid,
245,2023-01-06,2023,1,291,Beni Suef,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,10ml,100,1,0,0.0,100.0,100.0,0.356,35.62,64.38,Paid,
246,2023-01-06,2023,1,2727,Aswan,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,30ml,300,1,0,0.0,300.0,300.0,0.406,121.67,178.33,Paid,
247,2023-01-06,2023,1,3339,Ismailia,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,5ml,50,1,0,0.0,50.0,50.0,0.412,20.58,29.42,Paid,
248,2023-01-06,2023,1,201,Qena,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.424,21.19,28.81,Paid,
249,2023-01-06,2023,1,1690,Fayoum,45,Midnight 45,Amber & Co,Oriental,Male,Summer,10ml,100,1,0,0.0,100.0,100.0,0.366,36.64,63.36,Paid,4.0
250,2023-01-06,2023,1,582,Beni Suef,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,30ml,300,1,0,0.0,300.0,300.0,0.432,129.59,170.41,Pending,
251,2023-01-06,2023,1,3319,Port Said,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.389,11.68,18.32,Paid,
252,2023-01-06,2023,1,680,Aswan,36,Desert 36,Rosewood Atelier,Fruity,Male,Winter,5ml,50,1,0,0.0,50.0,50.0,0.373,18.64,31.36,Pending,5.0
253,2023-01-06,2023,1,3867,Beni Suef,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,5ml,50,3,0,0.0,50.0,150.0,0.422,63.28,86.72,Paid,
254,2023-01-06,2023,1,187,Cairo,33,Desert 33,Silk Route,Fruity,Male,Winter,3ml,30,1,0,0.0,30.0,30.0,0.426,12.77,17.23,Paid,
255,2023-01-06,2023,1,3827,Alexandria,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,50ml,450,1,0,0.0,450.0,450.0,0.42,188.94,261.06,Paid,
256,2023-01-06,2023,1,3218,Port Said,45,Midnight 45,Amber & Co,Oriental,Male,Summer,5ml,50,1,0,0.0,50.0,50.0,0.428,21.38,28.62,Refunded,
257,2023-01-06,2023,1,2616,Cairo,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,10ml,100,1,1,28.6,71.4,71.4,0.356,35.56,35.84,Paid,
258,2023-01-06,2023,1,3175,Giza,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,5ml,50,2,0,0.0,50.0,100.0,0.365,36.55,63.45,Paid,
259,2023-01-06,2023,1,1466,Zagazig,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.373,18.67,31.33,Pending,5.0
260,2023-01-07,2023,1,642,Giza,8,Rosewood 08,Lumière Paris-Style,Floral,Unisex,Summer,10ml,100,2,0,0.0,100.0,200.0,0.423,84.61,115.39,Pending,
261,2023-01-07,2023,1,1259,Zagazig,9,Aurum 09,Velour House,Fresh,Male,Winter,3ml,30,1,1,25.1,22.47,22.47,0.386,11.57,10.9,Paid,
262,2023-01-07,2023,1,2302,Tanta,2,Lumière 02,Velour House,Floral,Female,AllSeasons,10ml,100,1,1,21.1,78.9,78.9,0.448,44.81,34.09,Paid,
263,2023-01-07,2023,1,1188,Sohag,4,Desert 04,Rosewood Atelier,Citrus,Female,Summer,100ml,600,1,0,0.0,600.0,600.0,0.417,250.48,349.52,Paid,
264,2023-01-07,2023,1,2548,Minya,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,15ml,130,4,0,0.0,130.0,520.0,0.376,195.54,324.46,Paid,
265,2023-01-07,2023,1,1427,Mansoura,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,10ml,100,1,1,22.9,77.1,77.1,0.376,37.62,39.48,Paid,
266,2023-01-07,2023,1,3268,Damietta,2,Lumière 02,Velour House,Floral,Female,AllSeasons,30ml,300,1,0,0.0,300.0,300.0,0.392,117.57,182.43,Refunded,5.0
267,2023-01-07,2023,1,3214,Giza,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,3ml,30,2,0,0.0,30.0,60.0,0.412,24.7,35.3,Paid,
268,2023-01-07,2023,1,1146,Minya,36,Desert 36,Rosewood Atelier,Fruity,Male,Winter,5ml,50,3,0,0.0,50.0,150.0,0.441,66.2,83.8,Paid,
269,2023-01-07,2023,1,3492,Giza,42,Velour 42,Amber & Co,Woody,Male,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.355,46.13,83.87,Paid,
270,2023-01-07,2023,1,462,Minya,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.412,82.35,117.65,Refunded,
271,2023-01-07,2023,1,329,Alexandria,7,Amber 07,Elxair Noir,Woody,Female,Summer,5ml,50,1,0,0.0,50.0,50.0,0.425,21.27,28.73,Paid,4.0
272,2023-01-07,2023,1,3213,Mansoura,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,50ml,450,1,0,0.0,450.0,450.0,0.437,196.54,253.46,Paid,
273,2023-01-07,2023,1,3819,Fayoum,44,Silk 44,Aurum Scents,Citrus,Male,Winter,50ml,450,2,0,0.0,450.0,900.0,0.376,338.64,561.36,Paid,
274,2023-01-07,2023,1,2790,Giza,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,30ml,300,1,0,0.0,300.0,300.0,0.397,119.09,180.91,Paid,4.0
275,2023-01-07,2023,1,3604,Alexandria,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,15ml,130,2,0,0.0,130.0,260.0,0.374,97.22,162.78,Paid,
276,2023-01-07,2023,1,1785,Minya,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.389,38.89,61.11,Paid,
277,2023-01-07,2023,1,343,Aswan,2,Lumière 02,Velour House,Floral,Female,AllSeasons,50ml,450,1,0,0.0,450.0,450.0,0.365,164.12,285.88,Paid,
278,2023-01-07,2023,1,658,Zagazig,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,100ml,600,2,0,0.0,600.0,1200.0,0.357,428.51,771.49,Paid,4.0
279,2023-01-07,2023,1,620,Giza,20,Velour 20,Velour House,Fresh,Female,Summer,5ml,50,1,0,0.0,50.0,50.0,0.363,18.16,31.84,Paid,
280,2023-01-07,2023,1,2509,Suez,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,3ml,30,2,0,0.0,30.0,60.0,0.358,21.51,38.49,Paid,
281,2023-01-07,2023,1,1674,Suez,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.425,85.07,114.93,Paid,
282,2023-01-07,2023,1,885,Cairo,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,3ml,30,1,1,26.0,22.2,22.2,0.371,11.14,11.06,Paid,
283,2023-01-07,2023,1,1856,Assiut,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,15ml,130,2,1,24.5,98.15,196.3,0.43,111.78,84.52,Paid,
284,2023-01-07,2023,1,1034,Mansoura,28,Amber 28,Velour House,Musk,Unisex,Winter,50ml,450,3,0,0.0,450.0,1350.0,0.398,536.97,813.03,Paid,
285,2023-01-07,2023,1,3621,Aswan,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,15ml,130,2,0,0.0,130.0,260.0,0.369,95.99,164.01,Paid,
286,2023-01-07,2023,1,3982,Mansoura,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,50ml,450,2,0,0.0,450.0,900.0,0.394,355.01,544.99,Paid,4.0
287,2023-01-07,2023,1,410,Beni Suef,45,Midnight 45,Amber & Co,Oriental,Male,Summer,15ml,130,2,0,0.0,130.0,260.0,0.372,96.76,163.24,Paid,
288,2023-01-07,2023,1,1388,Port Said,28,Amber 28,Velour House,Musk,Unisex,Winter,30ml,300,1,0,0.0,300.0,300.0,0.416,124.67,175.33,Paid,
289,2023-01-07,2023,1,342,Damietta,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,3ml,30,1,0,0.0,30.0,30.0,0.405,12.16,17.84,Paid,5.0
290,2023-01-07,2023,1,2075,Sohag,33,Desert 33,Silk Route,Fruity,Male,Winter,15ml,130,1,0,0.0,130.0,130.0,0.357,46.46,83.54,Paid,3.0
291,2023-01-07,2023,1,3840,Aswan,12,Aurum 12,Velour House,Fresh,Male,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.408,53.09,76.91,Paid,
292,2023-01-07,2023,1,1488,Assiut,7,Amber 07,Elxair Noir,Woody,Female,Summer,3ml,30,1,0,0.0,30.0,30.0,0.395,11.85,18.15,Paid,4.0
293,2023-01-07,2023,1,1566,Beni Suef,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,15ml,130,1,1,19.3,104.91,104.91,0.39,50.67,54.24,Paid,5.0
294,2023-01-07,2023,1,3796,Luxor,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,5ml,50,1,0,0.0,50.0,50.0,0.413,20.66,29.34,Paid,
295,2023-01-07,2023,1,1465,Port Said,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.399,11.97,18.03,Paid,
296,2023-01-07,2023,1,2115,Giza,8,Rosewood 08,Lumière Paris-Style,Floral,Unisex,Summer,50ml,450,1,0,0.0,450.0,450.0,0.423,190.4,259.6,Paid,
297,2023-01-07,2023,1,2560,Assiut,9,Aurum 09,Velour House,Fresh,Male,Winter,10ml,100,1,0,0.0,100.0,100.0,0.363,36.35,63.65,Refunded,
298,2023-01-07,2023,1,3724,Alexandria,8,Rosewood 08,Lumière Paris-Style,Floral,Unisex,Summer,15ml,130,1,0,0.0,130.0,130.0,0.356,46.31,83.69,Paid,
